grid_id,external_id_type,external_id
grid.469731.e,FundRef,100008764
grid.469732.d,ISNI,0000 0001 0742 5827
grid.469732.d,FundRef,100006971
grid.469733.c,ISNI,0000 0001 2165 8504
grid.469733.c,FundRef,100008597
grid.469734.b,FundRef,100008765
grid.469735.a,ISNI,0000 0000 9310 7210
grid.469735.a,FundRef,100005526
grid.469736.9,FundRef,100006997
grid.469737.8,ISNI,0000 0004 0601 4075
grid.469737.8,FundRef,100008048
grid.469738.7,ISNI,0000 0001 0791 3804
grid.469738.7,FundRef,100008766
grid.469739.6,ISNI,0000 0000 9581 0604
grid.469739.6,FundRef,100008598
grid.469740.8,ISNI,0000 0004 0423 9350
grid.469740.8,FundRef,100008066
grid.469740.8,FundRef,100011045
grid.469741.9,ISNI,0000 0004 5906 3823
grid.469741.9,FundRef,100007085
grid.469742.a,ISNI,0000 0001 0664 0306
grid.469742.a,FundRef,100005537
grid.469743.b,ISNI,0000 0004 0422 2436
grid.469743.b,FundRef,100008602
grid.469743.b,FundRef,501100001301
grid.469744.c,ISNI,0000 0004 5906 675X
grid.469744.c,FundRef,100008071
grid.469745.d,ISNI,0000 0004 1145 8295
grid.469745.d,FundRef,100005599
grid.469746.e,ISNI,0000 0000 9869 6413
grid.469746.e,FundRef,100007113
grid.469748.0,FundRef,100008083
grid.469749.1,ISNI,0000 0004 5905 8549
grid.469749.1,FundRef,100008653
grid.469750.9,FundRef,100005702
grid.469751.8,ISNI,0000 0001 0328 0210
grid.469751.8,FundRef,100008139
grid.469752.b,FundRef,100008767
grid.469753.a,ISNI,0000 0000 9004 2001
grid.469753.a,FundRef,100005800
grid.469754.d,FundRef,100008215
grid.469755.c,ISNI,0000 0000 9880 9182
grid.469755.c,FundRef,100007121
grid.469756.f,ISNI,0000 0001 0940 9628
grid.469756.f,FundRef,100008223
grid.469757.e,ISNI,0000 0001 0144 1834
grid.469757.e,FundRef,100008768
grid.469758.1,ISNI,0000 0001 1010 4637
grid.469758.1,FundRef,100009215
grid.469759.0,ISNI,0000 0000 8837 8067
grid.469759.0,FundRef,100007143
grid.469760.a,ISNI,0000 0001 0667 942X
grid.469760.a,FundRef,100007266
grid.469761.b,ISNI,0000 0000 9922 6675
grid.469761.b,FundRef,100005534
grid.469761.b,FundRef,100005512
grid.469762.8,ISNI,0000 0000 9108 1950
grid.469762.8,FundRef,100008230
grid.469763.9,ISNI,0000 0001 1533 6242
grid.469763.9,FundRef,100008770
grid.469764.e,ISNI,0000 0004 5899 2348
grid.469764.e,FundRef,100009234
grid.469764.e,FundRef,100009235
grid.469765.f,ISNI,0000 0001 0694 465X
grid.469765.f,FundRef,100005813
grid.469766.c,ISNI,0000 0001 2155 6997
grid.469766.c,FundRef,100009361
grid.469767.d,FundRef,100008311
grid.469768.2,ISNI,0000 0004 5901 794X
grid.469768.2,FundRef,100009364
grid.469769.3,ISNI,0000 0004 5898 4700
grid.469769.3,FundRef,100008773
grid.469770.b,ISNI,0000 0001 2328 1229
grid.469770.b,FundRef,100005849
grid.469770.b,FundRef,501100000373
grid.469771.a,ISNI,0000 0001 0091 6316
grid.469771.a,FundRef,100008317
grid.469772.9,ISNI,0000 0000 9157 3699
grid.469772.9,FundRef,100009365
grid.469773.8,ISNI,0000 0001 0730 0477
grid.469773.8,FundRef,100009255
grid.469774.f,FundRef,100008318
grid.469775.e,ISNI,0000 0001 0680 6003
grid.469775.e,FundRef,100005859
grid.469776.d,ISNI,0000 0004 1146 7423
grid.469776.d,FundRef,100009256
grid.469777.c,ISNI,0000 0001 2326 3231
grid.469777.c,FundRef,100008940
grid.469778.3,ISNI,0000 0001 1918 8056
grid.469778.3,FundRef,100009479
grid.469779.2,FundRef,100008985
grid.469780.4,ISNI,0000 0004 0499 3089
grid.469780.4,FundRef,501100000068
grid.469781.5,ISNI,0000 0004 5897 9100
grid.469781.5,FundRef,100009048
grid.469782.6,FundRef,100009057
grid.469782.6,FundRef,100009058
grid.469783.7,ISNI,0000 0001 1537 6340
grid.469783.7,FundRef,100009060
grid.469784.0,ISNI,0000 0001 0614 6068
grid.469784.0,FundRef,501100000072
grid.469784.0,Wikidata,Q5029736
grid.469785.1,ISNI,0000 0001 0943 1884
grid.469785.1,FundRef,100009458
grid.469786.2,ISNI,0000 0001 0665 2964
grid.469786.2,FundRef,100009558
grid.469787.3,ISNI,0000 0000 9452 6169
grid.469787.3,FundRef,100009074
grid.469788.c,ISNI,0000 0001 1088 4098
grid.469788.c,FundRef,501100000073
grid.469789.d,ISNI,0000 0004 0625 0756
grid.469789.d,FundRef,100009565
grid.469790.5,FundRef,501100000389
grid.469791.4,ISNI,0000 0001 1276 6992
grid.469791.4,FundRef,100009295
grid.469792.7,FundRef,100009582
grid.469793.6,ISNI,0000 0001 0057 941X
grid.469793.6,FundRef,501100000526
grid.469794.1,ISNI,0000 0001 1088 483X
grid.469794.1,FundRef,100009588
grid.469795.0,FundRef,501100000142
grid.469796.3,ISNI,0000 0004 5904 5705
grid.469796.3,FundRef,100009300
grid.469797.2,ISNI,0000 0001 1018 5027
grid.469797.2,FundRef,501100000528
grid.469798.d,FundRef,100009592
grid.469799.c,ISNI,0000 0004 5897 9194
grid.469799.c,FundRef,100009466
grid.469800.3,ISNI,0000 0004 1111 3916
grid.469800.3,FundRef,100009305
grid.469801.2,ISNI,0000 0001 1945 6399
grid.469801.2,FundRef,501100000530
grid.469802.1,FundRef,501100000163
grid.469803.0,ISNI,0000 0001 2191 5144
grid.469803.0,FundRef,100009605
grid.469804.7,ISNI,0000 0004 5901 7667
grid.469804.7,FundRef,100009469
grid.469805.6,ISNI,0000 0000 9651 0232
grid.469805.6,FundRef,100009306
grid.469806.5,ISNI,0000 0004 0623 6217
grid.469806.5,FundRef,501100000532
grid.469807.4,ISNI,0000 0001 1008 6539
grid.469807.4,FundRef,501100000185
grid.469808.b,ISNI,0000 0001 1931 4577
grid.469808.b,FundRef,501100000535
grid.469809.a,ISNI,0000 0001 2298 4133
grid.469809.a,FundRef,501100000186
grid.469810.2,ISNI,0000 0001 0508 6008
grid.469810.2,FundRef,100009315
grid.469810.2,FundRef,100009316
grid.469811.3,ISNI,0000 0001 0680 1878
grid.469811.3,FundRef,501100000202
grid.469812.0,FundRef,501100000539
grid.469814.6,ISNI,0000 0000 9045 5551
grid.469814.6,FundRef,501100007429
grid.469815.7,ISNI,0000 0001 2254 1113
grid.469817.5,ISNI,0000 0001 0273 2465
grid.469818.a,ISNI,0000 0001 0542 8979
grid.469819.b,ISNI,0000 0001 0945 2298
grid.469821.0,ISNI,0000 0000 8536 919X
grid.469822.3,ISNI,0000 0004 0374 2122
grid.469823.2,ISNI,0000 0004 0494 7517
grid.469826.7,ISNI,0000 0004 0542 1090
grid.469827.6,ISNI,0000 0000 9791 1740
grid.469829.8,ISNI,0000 0001 0791 062X
grid.469830.0,ISNI,0000 0000 9042 6291
grid.469830.0,Wikidata,Q1452048
grid.469831.1,ISNI,0000 0000 9186 607X
grid.469832.2,ISNI,0000 0004 4651 2466
grid.469833.3,ISNI,0000 0001 1018 2088
grid.469834.4,ISNI,0000 0004 0496 8481
grid.469836.6,ISNI,0000 0001 1969 7598
grid.469837.7,ISNI,0000 0000 9396 5928
grid.469837.7,Wikidata,Q1452018
grid.469839.9,ISNI,0000 0004 0374 3192
grid.469840.7,ISNI,0000 0004 1760 0838
grid.469841.6,ISNI,0000 0001 1958 688X
grid.469842.5,ISNI,0000 0004 0444 5162
grid.469843.4,ISNI,0000 0004 0528 2254
grid.469844.3,ISNI,0000 0004 0534 0020
grid.469845.2,ISNI,0000 0004 0431 287X
grid.469847.0,ISNI,0000 0001 0131 7307
grid.469848.f,ISNI,0000 0001 0617 5328
grid.469852.4,ISNI,0000 0004 1796 3508
grid.469853.5,ISNI,0000 0001 0412 8165
grid.469853.5,Wikidata,Q1451974
grid.469854.2,ISNI,0000 0004 0495 053X
grid.469855.3,ISNI,0000 0001 0481 0543
grid.469856.0,ISNI,0000 0000 9447 2332
grid.469861.4,ISNI,0000 0004 0494 4420
grid.469863.6,ISNI,0000 0001 0775 7098
grid.469864.1,OrgRef,5259939
grid.469864.1,Wikidata,Q6147859
grid.469865.0,ISNI,0000 0004 0494 3815
grid.469866.3,ISNI,0000 0004 0496 8414
grid.469867.2,ISNI,0000 0004 0572 6273
grid.469869.c,ISNI,0000 0001 0658 0964
grid.469870.4,ISNI,0000 0001 0746 8552
grid.469871.5,ISNI,0000 0004 0494 2935
grid.469872.6,ISNI,0000 0001 1931 2811
grid.469873.7,ISNI,0000 0004 4914 1197
grid.469873.7,Wikidata,Q1511732
grid.469874.0,ISNI,0000 0001 0009 3196
grid.469876.2,ISNI,0000 0004 1798 611X
grid.469877.3,ISNI,0000 0004 0397 0846
grid.469880.b,ISNI,0000 0001 1088 6114
grid.469881.a,ISNI,0000 0001 1945 3702
grid.469882.9,ISNI,0000 0001 2220 8177
grid.469884.f,ISNI,0000 0001 2034 2604
grid.469886.d,ISNI,0000 0004 0625 3922
grid.469888.3,ISNI,0000 0000 9866 7284
grid.469889.2,ISNI,0000 0004 0497 6510
grid.469889.2,Wikidata,Q2919405
grid.469890.a,ISNI,0000 0004 1799 6342
grid.469890.a,Wikidata,Q5039720
grid.469891.b,ISNI,0000 0001 1702 746X
grid.469893.9,ISNI,0000 0004 0512 2699
grid.469893.9,Wikidata,Q1472511
grid.469896.c,ISNI,0000 0000 9109 6845
grid.469899.3,ISNI,0000 0004 0407 4955
grid.469901.3,ISNI,0000 0001 0077 176X
grid.469901.3,Wikidata,Q1110267
grid.469904.6,ISNI,0000 0004 0398 4850
grid.469905.7,ISNI,0000 0004 0412 596X
grid.469909.b,ISNI,0000 0004 0454 4427
grid.469911.2,ISNI,0000 0004 0376 2975
grid.469913.0,ISNI,0000 0004 0630 0071
grid.469915.6,ISNI,0000 0001 1945 2224
grid.469915.6,Wikidata,Q1615077
grid.469916.5,ISNI,0000 0001 0944 7288
grid.469916.5,Wikidata,Q1202828
grid.469917.4,ISNI,0000 0001 2324 6626
grid.469917.4,Wikidata,Q1375006
grid.469918.b,ISNI,0000 0001 2221 7217
grid.469919.a,ISNI,0000 0001 1942 8339
grid.469919.a,Wikidata,Q1518474
grid.469921.1,ISNI,0000 0001 2296 3957
grid.469924.4,ISNI,0000 0004 0402 582X
grid.469926.6,ISNI,0000 0004 0635 7756
grid.469927.7,ISNI,0000 0001 2287 5041
grid.469927.7,Wikidata,Q1438068
grid.469928.8,Wikidata,Q612459
grid.469929.9,ISNI,0000 0000 8790 2445
grid.469932.3,ISNI,0000 0001 2203 3565
grid.469933.2,ISNI,0000 0000 8955 5213
grid.469934.5,ISNI,0000 0001 2174 0284
grid.469939.8,ISNI,0000 0004 0494 1115
grid.469939.8,Wikidata,Q3943854
grid.469941.7,ISNI,0000 0004 4906 9746
grid.469945.3,ISNI,0000 0000 8642 5392
grid.469945.3,Wikidata,Q5211467
grid.469946.0,Wikidata,Q1439786
grid.469947.1,ISNI,0000 0001 2173 2313
grid.469947.1,CNRS,UMR7501
grid.469948.e,ISNI,0000 0004 0405 1569
grid.469948.e,CNRS,UMR5804
grid.469949.f,ISNI,0000 0004 0607 1053
grid.469951.6,ISNI,0000 0004 1788 7576
grid.469951.6,Wikidata,Q6156507
grid.469952.5,ISNI,0000 0004 0468 0031
grid.469953.4,ISNI,0000 0004 1757 2371
grid.469954.3,ISNI,0000 0000 9321 0488
grid.469955.2,ISNI,0000 0001 2291 5832
grid.469955.2,Wikidata,Q6048466
grid.469959.e,ISNI,0000 0004 0390 9404
grid.469959.e,Wikidata,Q1476687
grid.469960.4,ISNI,0000 0004 0445 9505
grid.469961.5,ISNI,0000 0004 1795 0686
grid.469965.1,ISNI,0000 0001 2196 5897
grid.469965.1,Wikidata,Q668382
grid.469966.2,ISNI,0000 0000 9123 2966
grid.469969.d,ISNI,0000 0004 1211 7054
grid.469972.7,ISNI,0000 0004 0435 5781
grid.469975.0,ISNI,0000 0004 0622 8575
grid.469975.0,Wikidata,Q15918389
grid.469980.a,ISNI,0000 0001 0728 3822
grid.469981.b,ISNI,0000 0001 1498 9962
grid.469982.8,ISNI,0000 0004 0615 1037
grid.469986.c,ISNI,0000 0004 0485 2032
grid.469987.d,ISNI,0000 0001 1087 7170
grid.469988.2,ISNI,0000 0004 0401 7248
grid.469989.3,ISNI,0000 0004 0539 7190
grid.469990.b,ISNI,0000 0004 0451 2943
grid.469990.b,Wikidata,Q21016383
grid.469992.9,ISNI,0000 0004 1796 2935
grid.469994.f,ISNI,0000 0004 1788 6194
grid.469995.e,ISNI,0000 0004 1762 8304
grid.469996.d,ISNI,0000 0001 0710 509X
grid.469996.d,Wikidata,Q575618
grid.469997.c,ISNI,0000 0001 1088 6739
grid.469998.3,ISNI,0000 0001 0702 9461
grid.469999.2,ISNI,0000 0001 0413 9032
grid.470000.3,ISNI,0000 0001 0746 7509
grid.470000.3,Wikidata,Q679246
grid.470001.2,ISNI,0000 0001 2174 4277
grid.470002.1,ISNI,0000 0004 0557 7853
grid.470003.0,ISNI,0000 0004 4663 8026
grid.470005.6,ISNI,0000 0004 0558 9854
grid.470009.a,ISNI,0000 0004 0460 9753
grid.470011.3,ISNI,0000 0004 4651 1404
grid.470012.0,ISNI,0000 0001 1940 8098
grid.470014.6,ISNI,0000 0004 1769 2349
grid.470015.7,ISNI,0000 0004 5900 3169
grid.470015.7,FundRef,100000961
grid.470017.5,ISNI,0000 0001 1088 5429
grid.470017.5,Wikidata,Q8036045
grid.470020.1,ISNI,0000 0004 0395 4766
grid.470020.1,Wikidata,Q233262
grid.470021.0,ISNI,0000 0004 0628 2619
grid.470026.7,ISNI,0000 0004 1796 1334
grid.470026.7,Wikidata,Q5674347
grid.470032.2,ISNI,0000 0000 9486 1426
grid.470036.6,ISNI,0000 0004 0493 5225
grid.470037.7,ISNI,0000 0004 0637 2550
grid.470038.8,ISNI,0000 0001 0701 1755
grid.470040.7,ISNI,0000 0004 0612 7379
grid.470042.5,ISNI,0000 0004 0464 7637
grid.470043.4,ISNI,0000 0004 0618 3397
grid.470044.3,ISNI,0000 0004 0526 999X
grid.470045.2,ISNI,0000 0004 0609 0510
grid.470046.1,ISNI,0000 0004 0452 0652
grid.470046.1,CNRS,UMR7346
grid.470047.0,ISNI,0000 0001 2178 9889
grid.470048.f,ISNI,0000 0004 0642 1236
grid.470049.e,ISNI,0000 0004 0523 2804
grid.470054.2,ISNI,0000 0004 0584 9783
grid.470062.7,ISNI,0000 0004 0405 2393
grid.470063.6,ISNI,0000 0004 1760 8477
grid.470064.1,ISNI,0000 0004 0443 0788
grid.470065.0,ISNI,0000 0004 0386 7304
grid.470067.2,ISNI,0000 0004 0502 8184
grid.470068.d,ISNI,0000 0004 1801 3942
grid.470070.4,ISNI,0000 0004 0645 7300
grid.470073.7,ISNI,0000 0001 2178 7701
grid.470075.1,ISNI,0000 0000 9767 5960
grid.470076.2,ISNI,0000 0004 0607 7033
grid.470076.2,Wikidata,Q7894638
grid.470077.3,ISNI,0000 0004 0568 6582
grid.470079.d,ISNI,0000 0001 2290 2396
grid.470079.d,Wikidata,Q4411694
grid.470081.a,ISNI,0000 0004 0577 4873
grid.470085.e,Wikidata,Q2986634
grid.470086.d,ISNI,0000 0004 1756 0610
grid.470090.a,ISNI,0000 0004 1792 3864
grid.470093.9,ISNI,0000 0004 0640 1251
grid.470095.f,ISNI,0000 0004 0608 5535
grid.470097.d,ISNI,0000 0004 0618 7953
grid.470098.2,ISNI,0000 0000 9241 8965
grid.470102.0,ISNI,0000 0004 0642 0962
grid.470103.1,ISNI,0000 0004 0456 4196
grid.470106.4,ISNI,0000 0001 1106 2387
grid.470106.4,Wikidata,Q11860196
grid.470108.a,ISNI,0000 0004 0515 5239
grid.470108.a,Wikidata,Q7598848
grid.470109.b,ISNI,0000 0004 1762 168X
grid.470110.3,ISNI,0000 0004 1770 0943
grid.470111.2,ISNI,0000 0004 1783 5514
grid.470113.0,ISNI,0000 0004 0405 2449
grid.470113.0,Wikidata,Q6843477
grid.470118.b,ISNI,0000 0004 0627 3835
grid.470118.b,Wikidata,Q11966016
grid.470119.a,ISNI,0000 0004 0437 2901
grid.470120.0,ISNI,0000 0004 0571 3798
grid.470125.5,ISNI,0000 0000 9972 5298
grid.470125.5,Wikidata,Q20899647
grid.470125.5,Wikidata,Q6806289
grid.470126.6,ISNI,0000 0004 1767 0473
grid.470127.7,ISNI,0000 0004 1760 3449
grid.470128.8,ISNI,0000 0004 0639 8371
grid.470129.9,ISNI,0000 0004 0399 9366
grid.470130.1,ISNI,0000 0004 0384 2852
grid.470135.4,ISNI,0000 0004 0574 4009
grid.470138.9,ISNI,0000 0004 0375 4561
grid.470139.8,ISNI,0000 0004 0400 296X
grid.470139.8,Wikidata,Q5504570
grid.470140.6,ISNI,0000 0004 1774 2262
grid.470142.4,ISNI,0000 0004 0443 9766
grid.470144.2,ISNI,0000 0004 0466 551X
grid.470145.3,ISNI,0000 0001 2323 0122
grid.470146.0,ISNI,0000 0001 0666 7437
grid.470147.1,ISNI,0000 0004 1767 1097
grid.470149.f,ISNI,0000 0004 0585 2982
grid.470152.5,ISNI,0000 0004 0441 2037
grid.470162.6,ISNI,0000 0004 0649 0071
grid.470163.7,ISNI,0000 0004 0577 7425
grid.470165.1,ISNI,0000 0004 1767 1724
grid.470170.5,ISNI,0000 0004 0533 8289
grid.470170.5,Wikidata,Q7185942
grid.470171.4,ISNI,0000 0004 0647 2025
grid.470175.0,ISNI,0000 0001 2160 0441
grid.470177.2,ISNI,0000 0000 9054 7552
grid.470178.d,ISNI,0000 0004 1803 0590
grid.470198.3,ISNI,0000 0004 1755 400X
grid.470200.1,ISNI,0000 0004 1765 4414
grid.470201.0,ISNI,0000 0004 0563 1370
grid.470202.3,ISNI,0000 0000 9708 9478
grid.470208.9,ISNI,0000 0004 0415 9545
grid.470209.8,ISNI,0000 0004 4914 120X
grid.470214.4,ISNI,0000 0004 1771 6646
grid.470217.7,ISNI,0000 0004 1763 0594
grid.470221.2,ISNI,0000 0001 0690 7373
grid.470223.0,ISNI,0000 0004 1760 7175
grid.470227.4,ISNI,0000 0004 0648 9775
grid.470238.a,ISNI,0000 0000 9426 4242
grid.470245.0,ISNI,0000 0004 0551 4713
grid.470262.5,ISNI,0000 0004 0473 1353
grid.470263.4,ISNI,0000 0004 0413 3740
grid.470266.1,ISNI,0000 0004 0501 9982
grid.470272.4,ISNI,0000 0004 0489 9789
grid.470273.5,ISNI,0000 0004 0395 9372
grid.470274.2,ISNI,0000 0001 0023 3814
grid.470293.b,ISNI,0000 0004 0505 9634
grid.470298.0,ISNI,0000 0004 0444 3714
grid.470306.6,ISNI,0000 0004 4910 9410
grid.470308.8,ISNI,0000 0004 0383 5476
grid.470312.3,ISNI,0000 0004 0494 7621
grid.470314.5,ISNI,0000 0000 8793 9037
grid.470319.8,ISNI,0000 0004 0585 6211
grid.470321.3,ISNI,0000 0004 0500 1635
grid.470333.0,ISNI,0000 0004 0558 5335
grid.470334.7,ISNI,0000 0004 0502 1409
grid.470335.6,ISNI,0000 0004 0584 0578
grid.470336.5,ISNI,0000 0004 1790 900X
grid.470338.b,ISNI,0000 0004 0389 7685
grid.470339.a,ISNI,0000 0004 0504 2920
grid.470340.4,ISNI,0000 0000 8870 1178
grid.470340.4,CNRS,UMR8070
grid.470344.0,ISNI,0000 0004 0450 082X
grid.470354.1,ISNI,0000 0004 0635 7131
grid.470358.d,ISNI,0000 0004 0389 0942
grid.470361.7,ISNI,0000 0001 1915 5983
grid.470364.2,ISNI,0000 0004 0563 6278
grid.470368.e,ISNI,0000 0004 0449 8248
grid.470372.5,FundRef,100009272
grid.470376.1,ISNI,0000 0004 0620 1583
grid.470378.f,ISNI,0000 0004 4902 3959
grid.470381.9,ISNI,0000 0004 0592 8481
grid.470384.c,ISNI,0000 0004 0454 1998
grid.470385.d,ISNI,0000 0004 1792 3653
grid.470386.e,ISNI,0000 0004 0480 329X
grid.470392.b,ISNI,0000 0004 0606 4224
grid.470401.6,ISNI,0000 0004 1802 4617
grid.470404.3,ISNI,0000 0004 0418 1574
grid.470409.e,ISNI,0000 0004 0461 291X
grid.470410.6,ISNI,0000 0004 4884 5539
grid.470416.0,ISNI,0000 0004 0544 8613
grid.470417.1,ISNI,0000 0004 0415 519X
grid.470420.5,ISNI,0000 0004 0443 7488
grid.470438.c,ISNI,0000 0004 0505 9386
grid.470439.d,ISNI,0000 0004 4675 7586
grid.470440.3,ISNI,0000 0000 8824 881X
grid.470455.7,ISNI,0000 0004 0383 7914
grid.470468.9,ISNI,0000 0001 0081 8855
grid.470475.5,ISNI,0000 0004 0573 8952
grid.470476.6,ISNI,0000 0004 0450 0897
grid.470479.9,ISNI,0000 0004 4656 8523
grid.470491.f,ISNI,0000 0004 0554 2386
grid.470493.d,ISNI,0000 0004 0473 8635
grid.470494.a,ISNI,0000 0004 4909 1396
grid.470496.8,ISNI,0000 0004 1766 9106
grid.470500.6,ISNI,0000 0004 4683 3729
grid.470506.0,ISNI,0000 0004 0396 4016
grid.470507.1,ISNI,0000 0004 0527 3016
grid.470508.e,ISNI,0000 0004 1757 4174
grid.470510.7,ISNI,0000 0004 4671 5167
grid.470517.0,ISNI,0000 0004 4699 3167
grid.470520.4,ISNI,0000 0004 0386 1236
grid.470522.6,ISNI,0000 0004 0435 6450
grid.470523.7,ISNI,0000 0004 0386 6926
grid.470525.1,ISNI,0000 0004 0385 8344
grid.470526.2,ISNI,0000 0004 0385 9945
grid.470530.5,FundRef,501100008445
grid.470531.4,ISNI,0000 0001 1167 1799
grid.470536.3,ISNI,0000 0004 0609 2911
grid.470540.2,ISNI,0000 0004 0633 1724
grid.470545.7,ISNI,0000 0000 9413 7227
grid.470549.b,ISNI,0000 0004 0588 2022
grid.470550.3,ISNI,0000 0004 0641 2540
grid.470558.b,ISNI,0000 0004 0434 9015
grid.470572.3,ISNI,0000 0004 0366 7230
grid.470582.c,ISNI,0000 0004 4910 3916
grid.470588.6,ISNI,0000 0004 0485 8135
grid.470599.6,ISNI,0000 0004 1760 920X
grid.470605.0,ISNI,0000 0001 2160 8160
grid.470606.3,ISNI,0000 0004 0422 3957
grid.470616.2,ISNI,0000 0004 0485 8231
grid.470618.c,ISNI,0000 0004 0520 1338
grid.470618.c,Wikidata,Q4355641
grid.470621.6,ISNI,0000 0001 2228 6861
grid.470622.5,ISNI,0000 0004 0505 0402
grid.470631.7,ISNI,0000 0004 0374 2202
grid.470646.7,ISNI,0000 0004 0532 1401
grid.470647.6,ISNI,0000 0004 0547 9778
grid.470648.9,ISNI,0000 0004 0496 1255
grid.470655.5,ISNI,0000 0004 0606 8321
grid.470663.0,ISNI,0000 0001 0115 6208
grid.470666.5,ISNI,0000 0004 4682 0514
grid.470668.b,ISNI,0000 0004 0386 7777
grid.470669.a,ISNI,0000 0004 0386 7486
grid.470671.3,ISNI,0000 0004 0498 6938
grid.470672.0,ISNI,0000 0004 0644 0242
grid.470672.0,HESA,0193
grid.470672.0,UCAS,S79
grid.470672.0,UKPRN,10008010
grid.470672.0,OrgRef,762324
grid.470672.0,Wikidata,Q7621650
grid.470673.1,ISNI,0000 0004 0386 5376
grid.470676.4,ISNI,0000 0004 0498 1520
grid.470679.b,ISNI,0000 0004 0386 0399
grid.470680.d,ISNI,0000 0004 1761 7699
grid.470682.f,ISNI,0000 0001 1093 0680
grid.470682.f,FundRef,100009317
grid.470683.e,FundRef,501100000571
grid.470684.9,ISNI,0000 0001 2160 6608
grid.470684.9,FundRef,501100000281
grid.470685.8,ISNI,0000 0004 0614 6916
grid.470685.8,FundRef,100009320
grid.470686.b,ISNI,0000 0004 5905 0109
grid.470686.b,FundRef,501100000012
grid.470687.a,ISNI,0000 0001 0945 1690
grid.470687.a,FundRef,501100000573
grid.470688.5,ISNI,0000 0004 0492 1210
grid.470688.5,FundRef,501100000013
grid.470689.4,ISNI,0000 0001 2189 1621
grid.470689.4,FundRef,501100000300
grid.470690.c,ISNI,0000 0001 1087 8659
grid.470690.c,FundRef,501100000575
grid.470691.d,FundRef,501100000310
grid.470692.e,FundRef,501100000576
grid.470692.e,FundRef,501100004583
grid.470693.f,FundRef,501100000066
grid.470694.8,ISNI,0000 0004 0623 6049
grid.470694.8,FundRef,501100000311
grid.470695.9,ISNI,0000 0001 1945 6436
grid.470695.9,FundRef,501100000607
grid.470696.a,ISNI,0000 0001 0941 6705
grid.470696.a,FundRef,501100000313
grid.470697.b,ISNI,0000 0000 8190 6330
grid.470697.b,FundRef,501100000543
grid.470698.4,ISNI,0000 0000 9395 177X
grid.470698.4,FundRef,501100000633
grid.470699.5,ISNI,0000 0000 9226 6930
grid.470699.5,FundRef,501100002399
grid.470700.4,ISNI,0000 0001 2152 2981
grid.470700.4,FundRef,501100000628
grid.470701.5,ISNI,0000 0001 0740 986X
grid.470701.5,FundRef,501100000546
grid.470702.6,ISNI,0000 0001 2324 1841
grid.470702.6,FundRef,501100000639
grid.470703.7,ISNI,0000 0004 4678 8331
grid.470703.7,FundRef,501100000632
grid.470704.0,ISNI,0000 0001 0055 2452
grid.470704.0,FundRef,501100000345
grid.470705.1,ISNI,0000 0000 8981 6583
grid.470705.1,FundRef,501100001173
grid.470706.2,ISNI,0000 0001 1034 2635
grid.470706.2,FundRef,501100000547
grid.470707.3,ISNI,0000 0001 2184 7575
grid.470707.3,FundRef,501100000359
grid.470708.c,ISNI,0000 0001 1015 1791
grid.470708.c,FundRef,501100001200
grid.470709.d,ISNI,0000 0000 9734 3915
grid.470709.d,FundRef,501100000667
grid.470710.5,ISNI,0000 0000 8588 5223
grid.470710.5,FundRef,501100000549
grid.470711.4,ISNI,0000 0004 0380 7600
grid.470711.4,FundRef,501100000369
grid.470711.4,FundRef,501100007919
grid.470712.7,FundRef,501100002404
grid.470713.6,FundRef,501100001221
grid.470714.1,ISNI,0000 0000 8633 989X
grid.470714.1,FundRef,501100000372
grid.470715.0,FundRef,501100002405
grid.470716.3,ISNI,0000 0001 1017 1266
grid.470716.3,FundRef,501100001233
grid.470717.2,ISNI,0000 0004 1763 9900
grid.470718.d,ISNI,0000 0001 2295 3409
grid.470718.d,FundRef,501100004665
grid.470718.d,FundRef,501100001267
grid.470719.c,ISNI,0000 0001 0684 2469
grid.470719.c,FundRef,501100000556
grid.470720.6,ISNI,0000 0001 2166 1615
grid.470720.6,FundRef,501100005016
grid.470721.7,FundRef,501100000670
grid.470722.4,ISNI,0000 0000 8571 1274
grid.470722.4,FundRef,501100001327
grid.470723.5,FundRef,501100002406
grid.470724.2,ISNI,0000 0001 2248 4665
grid.470724.2,FundRef,501100000681
grid.470725.3,FundRef,501100005050
grid.470726.0,ISNI,0000 0004 5896 7804
grid.470726.0,FundRef,501100001341
grid.470727.1,FundRef,501100000558
grid.470728.e,ISNI,0000 0000 9174 1816
grid.470728.e,FundRef,501100001161
grid.470729.f,ISNI,0000 0001 2220 1848
grid.470729.f,FundRef,501100002421
grid.470730.7,FundRef,501100005070
grid.470730.7,FundRef,501100005069
grid.470731.6,FundRef,501100002423
grid.470732.5,ISNI,0000 0001 1958 8607
grid.470732.5,FundRef,501100000687
grid.470733.4,ISNI,0000 0004 5896 7820
grid.470733.4,FundRef,501100001346
grid.470734.3,FundRef,501100002429
grid.470735.2,ISNI,0000 0001 2171 7711
grid.470735.2,FundRef,501100000707
grid.470736.1,FundRef,501100002785
grid.470737.0,ISNI,0000 0001 0691 2439
grid.470737.0,FundRef,501100005072
grid.470738.f,FundRef,501100000565
grid.470739.e,ISNI,0000 0001 1957 1602
grid.470739.e,FundRef,501100000711
grid.470740.0,FundRef,501100002786
grid.470741.1,ISNI,0000 0001 1954 8058
grid.470741.1,FundRef,501100000566
grid.470742.2,FundRef,501100001536
